,ndvi,ndsi,ndbi,albedo,awei,gemi,LST,ndvi_lag,ndsi_lag,ndbi_lag,albedo_lag,awei_lag,gemi_lag,LST_lag,community,period,year
340,0.08305199289079003,-0.06726855426423384,-0.016052436792518526,12524.317812448704,-52683.005308786276,-5640214.802079462,40520.8413820613,0.08323668797426083,-0.07068204245034346,-0.016339061145193484,14072.707968677263,-59192.86201948373,-6921870.144072912,40019.55852196672,33.0,1.0,2018.0
341,0.08572999185768336,-0.07435504589474765,-0.014122991605026189,11571.8073780711,-50179.71959105208,-5238084.022382072,43957.09100421263,0.08898794404617996,-0.07815865940820096,-0.015943087690989975,13869.02335175061,-60109.47037497082,-7799429.728995046,39093.379076177516,34.0,1.0,2018.0
342,0.10082833564315566,-0.08045892057257972,-0.019781770301500155,12180.794757524005,-54296.19567044977,-8232359.012875987,37326.48826897584,0.09335685983399666,-0.07845177448664425,-0.017289614115796326,12457.154813900142,-54763.32192195633,-7450210.872716175,38577.252536257816,35.0,1.0,2018.0
343,0.09704359700454647,-0.07778736115607088,-0.02102229610321796,13316.524532634012,-58121.68498012492,-8930180.821274208,34831.41598906146,0.09303931582126558,-0.07708408074219275,-0.020158586286725726,14077.206890099198,-60221.52667032504,-8584926.78396076,33935.17154209142,36.0,1.0,2018.0
344,0.10099396613799497,-0.08694839726446003,-0.018036956324680744,11382.0302341966,-52010.69932104753,-7346090.338240301,40044.746731535655,0.10313499600979462,-0.0873238925647664,-0.021108618065208244,12398.962623133173,-56243.91801407284,-9131109.024546232,38618.22743798549,37.0,1.0,2018.0
345,0.10760185758296684,-0.09439613663152467,-0.017960731962422625,12415.969532446758,-58068.87780786202,-9992363.845128959,34999.66176969588,0.0953287422736223,-0.07912054945611108,-0.020118999443909054,13300.863707752811,-57889.93595852437,-8508734.807082728,35873.78853642302,38.0,1.0,2018.0
346,0.07068775423767425,-0.056397185022473886,-0.022733256596254404,17634.856380326837,-68299.50653266333,-7530057.493877332,29479.364587602537,0.10416575140545367,-0.08752010851751024,-0.021029688310581128,13188.13168414947,-59628.077100579976,-10301729.15683309,33827.12273308259,39.0,1.0,2018.0
347,0.11712832583916584,-0.09826934672787459,-0.025348033931603405,12547.024038221285,-59483.77207732784,-12380711.194674311,33034.94660925025,0.0983278894251367,-0.07759342427248472,-0.026324025641088905,13965.556439187709,-59999.53591200715,-9797703.661761716,33407.833620449885,40.0,1.0,2018.0
348,0.09488922519513553,-0.07962758955457083,-0.01978769124508053,14473.008633295834,-62837.97353700515,-9903660.766254876,32442.466564322804,0.09877121632096685,-0.08170202836526101,-0.022854612448424346,14154.843098382018,-61758.47160362283,-10115509.637636563,31982.848762608115,41.0,1.0,2018.0
349,0.09966692762406047,-0.07774544507917092,-0.025376427303416944,14021.522442533187,-61181.7299966381,-10558906.016865654,30417.42208388379,0.09189642454738081,-0.06313552584449786,-0.0348759438006158,15842.63016225772,-63040.74013121477,-10385303.222034767,31134.15214187173,42.0,1.0,2018.0
350,0.061630748826431145,-0.01111623779782664,-0.05350285254097602,20245.28320604498,-64526.38619955025,-7158020.077484116,28743.68843110218,0.09237389427372088,-0.05844004189072701,-0.04005690819295067,16491.8606651753,-65098.64816936023,-11887944.939113948,29895.276911843564,43.0,1.0,2018.0
351,0.09039518831875579,-0.054665753102417905,-0.045348640420614636,17245.689087560462,-67272.79561269017,-12613955.587772276,29404.363018687473,0.09638784842023107,-0.054473402305728356,-0.04986279133178849,16667.59113906011,-63901.403022050945,-12893434.705954459,31266.583263455363,44.0,1.0,2018.0
352,0.0960779074028024,-0.052768659211735805,-0.051768773336237514,17401.635227407092,-67010.29379866518,-14442590.494748935,29297.780035417763,0.08829362715765364,-0.048663706527429296,-0.04686084379096045,17769.918002563696,-66783.66260255672,-12342138.335468346,29622.923965624435,45.0,1.0,2018.0
353,0.07981334373922987,-0.03971713397428198,-0.042217234647344955,18439.08021929215,-66887.74017116181,-10451462.395115433,29550.398565261014,0.09723442617086882,-0.05325552556649005,-0.04832679458594924,16848.123215378168,-64143.273960714316,-13067931.632876657,31260.070954327268,46.0,1.0,2018.0
354,0.12022208362746076,-0.0897232989204594,-0.04227640118950375,15066.583712375981,-68048.96605818598,-18645219.54896405,29693.440134363344,0.09528762927758415,-0.04984530865930425,-0.05278355691193848,17711.06532677965,-67118.05224596655,-14409009.683640508,29709.4145568383,47.0,1.0,2018.0
355,0.08376300010525352,-0.03323088607187053,-0.056954736462520104,19517.667018639822,-68651.25886277635,-13085351.55374844,30030.14668152092,0.101396255379236,-0.06372397236706111,-0.04496252783378714,16591.266495765994,-66911.97103077575,-14797515.473760016,29743.167176322713,48.0,1.0,2018.0
356,0.07042089739191969,-0.00803236057501022,-0.06830745915185699,20877.5944143782,-66055.76142929366,-10328706.368324699,29596.497193976542,0.109624932661399,-0.06656288704222514,-0.0503613317539684,15332.654883742864,-62367.686257987305,-14752563.741238264,32102.815179243404,49.0,1.0,2018.0
357,0.11059602863884241,-0.06862917636838065,-0.051120142525166765,16420.46198049804,-68378.14425919842,-18149104.755049326,29157.846283543146,0.09980406688862165,-0.05239210434854918,-0.05470510736826635,17681.831408863964,-67269.90894869102,-15562626.87465173,29607.88306093094,50.0,1.0,2018.0
358,0.12047275380793113,-0.08174501662641041,-0.04320158957523485,14803.34423219429,-65340.059513175525,-17834349.34219938,30769.854127883962,0.10581764221409992,-0.06341318047271856,-0.04768553573210888,16251.097143998153,-64767.207174844414,-14826904.03260759,31122.18193917872,51.0,1.0,2018.0
359,0.12422772071192587,-0.08741682812460681,-0.036206021014777705,12272.686392604648,-55188.37142940423,-12819346.696202414,37458.88549571152,0.11142896116532436,-0.07218978305926876,-0.04180268631718631,15101.273953185162,-62936.30677780415,-14493807.592456497,31304.356106498723,52.0,1.0,2018.0
